"cdSecao";"cdGrupo";"cdSubGrupo";"dsSetor";"dsSecao";"dsGrupo";"dsSubGrupo";"cdEstrutura";"dsCategoria";"Commodity";"Pereciveis_IN"
48;1;2;"BAZAR";"LIVROS E REVISTAS";"AUTO AJUDA";"NEGOCIOS E MARKETING";480102;"AUTO AJUDA";;
48;1;3;"BAZAR";"LIVROS E REVISTAS";"AUTO AJUDA";"CRENCAS- ESPIRITUALIDADE";480103;"AUTO AJUDA";;
48;1;4;"BAZAR";"LIVROS E REVISTAS";"AUTO AJUDA";"SAUDE/DIETA";480104;"AUTO AJUDA";;
48;1;5;"BAZAR";"LIVROS E REVISTAS";"AUTO AJUDA";"FILOSOFIA E PSICOLOGIA";480105;"AUTO AJUDA";;
48;1;6;"BAZAR";"LIVROS E REVISTAS";"AUTO AJUDA";"BIOGRAFICO E HISTORIA";480106;"AUTO AJUDA";;
48;1;8;"BAZAR";"LIVROS E REVISTAS";"AUTO AJUDA";"EDUCACAO";480108;"AUTO AJUDA";;
48;1;9;"BAZAR";"LIVROS E REVISTAS";"AUTO AJUDA";"DISPONIVEL";480109;"AUTO AJUDA";;
48;1;10;"BAZAR";"LIVROS E REVISTAS";"AUTO AJUDA";"CULINARIA";480110;"AUTO AJUDA";;
48;1;12;"BAZAR";"LIVROS E REVISTAS";"AUTO AJUDA";"ARTE";480112;"AUTO AJUDA";;
48;1;13;"BAZAR";"LIVROS E REVISTAS";"AUTO AJUDA";"JURIDICO";480113;"AUTO AJUDA";;
48;1;15;"BAZAR";"LIVROS E REVISTAS";"AUTO AJUDA";"INFANTIL";480115;"AUTO AJUDA";;
48;1;16;"BAZAR";"LIVROS E REVISTAS";"AUTO AJUDA";"SAUDE E ESPORTE";480116;"AUTO AJUDA";;
48;1;18;"BAZAR";"LIVROS E REVISTAS";"AUTO AJUDA";"OUTROS";480118;"AUTO AJUDA";;
48;1;99;"BAZAR";"LIVROS E REVISTAS";"AUTO AJUDA";"A SEREM CLASSIFICADOS";480199;"AUTO AJUDA";;
48;2;0;"BAZAR";"LIVROS E REVISTAS";"FICCAO";;480200;"FICCAO";;
48;2;1;"BAZAR";"LIVROS E REVISTAS";"FICCAO";"ROMANCE";480201;"FICCAO";;
48;2;2;"BAZAR";"LIVROS E REVISTAS";"FICCAO";"CONTOS E POESIAS";480202;"FICCAO";;
48;2;3;"BAZAR";"LIVROS E REVISTAS";"FICCAO";"NEGOCIOS E MARKETING";480203;"FICCAO";;
48;2;4;"BAZAR";"LIVROS E REVISTAS";"FICCAO";"INFORMATICA";480204;"FICCAO";;
48;2;5;"BAZAR";"LIVROS E REVISTAS";"FICCAO";"ROMANCE";480205;"FICCAO";;
48;2;6;"BAZAR";"LIVROS E REVISTAS";"FICCAO";"BIOGRAFICO E HISTORIA";480206;"FICCAO";;
48;2;7;"BAZAR";"LIVROS E REVISTAS";"FICCAO";"ESOTERICO";480207;"FICCAO";;
48;2;8;"BAZAR";"LIVROS E REVISTAS";"FICCAO";"EDUCACAO";480208;"FICCAO";;
48;2;9;"BAZAR";"LIVROS E REVISTAS";"FICCAO";"FILOSOFIA E PSICOLOGIA";480209;"FICCAO";;
48;2;10;"BAZAR";"LIVROS E REVISTAS";"FICCAO";"CULINARIA";480210;"FICCAO";;
48;2;11;"BAZAR";"LIVROS E REVISTAS";"FICCAO";"TERAPIA ALTERNATIVA";480211;"FICCAO";;
48;2;12;"BAZAR";"LIVROS E REVISTAS";"FICCAO";"ARTE";480212;"FICCAO";;
48;2;13;"BAZAR";"LIVROS E REVISTAS";"FICCAO";"JURIDICO";480213;"FICCAO";;
48;2;14;"BAZAR";"LIVROS E REVISTAS";"FICCAO";"MUSICA";480214;"FICCAO";;
48;2;15;"BAZAR";"LIVROS E REVISTAS";"FICCAO";"INFANTIL";480215;"FICCAO";;
48;2;16;"BAZAR";"LIVROS E REVISTAS";"FICCAO";"SAUDE E ESPORTE";480216;"FICCAO";;
48;2;17;"BAZAR";"LIVROS E REVISTAS";"FICCAO";"TECNICO";480217;"FICCAO";;
48;2;18;"BAZAR";"LIVROS E REVISTAS";"FICCAO";"OUTROS";480218;"FICCAO";;
48;2;99;"BAZAR";"LIVROS E REVISTAS";"FICCAO";"A SEREM CLASSIFICADOS";480299;"FICCAO";;
48;3;0;"BAZAR";"LIVROS E REVISTAS";"NAO FICCAO";;480300;"NAO FICCAO";;
48;3;1;"BAZAR";"LIVROS E REVISTAS";"NAO FICCAO";"AUTOBIOGRAFICO";480301;"NAO FICCAO";;
48;3;2;"BAZAR";"LIVROS E REVISTAS";"NAO FICCAO";"TECNICO/DIDATICO";480302;"NAO FICCAO";;
48;3;3;"BAZAR";"LIVROS E REVISTAS";"NAO FICCAO";"NEGOCIOS E MARKETING";480303;"NAO FICCAO";;
48;3;4;"BAZAR";"LIVROS E REVISTAS";"NAO FICCAO";"INFORMATICA";480304;"NAO FICCAO";;
48;3;5;"BAZAR";"LIVROS E REVISTAS";"NAO FICCAO";"ROMANCE";480305;"NAO FICCAO";;
48;3;6;"BAZAR";"LIVROS E REVISTAS";"NAO FICCAO";"BIOGRAFICO E HISTORIA";480306;"NAO FICCAO";;
48;3;7;"BAZAR";"LIVROS E REVISTAS";"NAO FICCAO";"ESOTERICO";480307;"NAO FICCAO";;
48;3;8;"BAZAR";"LIVROS E REVISTAS";"NAO FICCAO";"EDUCACAO";480308;"NAO FICCAO";;
48;3;9;"BAZAR";"LIVROS E REVISTAS";"NAO FICCAO";"FILOSOFIA E PSICOLOGIA";480309;"NAO FICCAO";;
48;3;10;"BAZAR";"LIVROS E REVISTAS";"NAO FICCAO";"CULINARIA";480310;"NAO FICCAO";;
48;3;11;"BAZAR";"LIVROS E REVISTAS";"NAO FICCAO";"TERAPIA ALTERNATIVA";480311;"NAO FICCAO";;
48;3;12;"BAZAR";"LIVROS E REVISTAS";"NAO FICCAO";"ARTE";480312;"NAO FICCAO";;
48;3;13;"BAZAR";"LIVROS E REVISTAS";"NAO FICCAO";"JURIDICO";480313;"NAO FICCAO";;
48;3;14;"BAZAR";"LIVROS E REVISTAS";"NAO FICCAO";"MUSICA";480314;"NAO FICCAO";;
48;3;15;"BAZAR";"LIVROS E REVISTAS";"NAO FICCAO";"INFANTIL";480315;"NAO FICCAO";;
48;3;16;"BAZAR";"LIVROS E REVISTAS";"NAO FICCAO";"SAUDE E ESPORTE";480316;"NAO FICCAO";;
48;3;17;"BAZAR";"LIVROS E REVISTAS";"NAO FICCAO";"TECNICO";480317;"NAO FICCAO";;
48;3;18;"BAZAR";"LIVROS E REVISTAS";"NAO FICCAO";"OUTROS";480318;"NAO FICCAO";;
48;3;99;"BAZAR";"LIVROS E REVISTAS";"NAO FICCAO";"A SEREM CLASSIFICADOS";480399;"NAO FICCAO";;
48;4;0;"BAZAR";"LIVROS E REVISTAS";"COLECOES";;480400;"COLECOES";;
48;4;1;"BAZAR";"LIVROS E REVISTAS";"COLECOES";"ROMANCE BOLSO";480401;"COLECOES";;
48;4;2;"BAZAR";"LIVROS E REVISTAS";"COLECOES";"INFANTO JUVENIL";480402;"COLECOES";;
48;4;3;"BAZAR";"LIVROS E REVISTAS";"COLECOES";"NEGOCIOS E MARKETING";480403;"COLECOES";;
48;4;4;"BAZAR";"LIVROS E REVISTAS";"COLECOES";"INFORMATICA";480404;"COLECOES";;
48;4;5;"BAZAR";"LIVROS E REVISTAS";"COLECOES";"ROMANCE";480405;"COLECOES";;
48;4;6;"BAZAR";"LIVROS E REVISTAS";"COLECOES";"BIOGRAFICO E HISTORIA";480406;"COLECOES";;
48;4;7;"BAZAR";"LIVROS E REVISTAS";"COLECOES";"ESOTERICO";480407;"COLECOES";;
48;4;8;"BAZAR";"LIVROS E REVISTAS";"COLECOES";"EDUCACAO";480408;"COLECOES";;
48;4;9;"BAZAR";"LIVROS E REVISTAS";"COLECOES";"FILOSOFIA E PSICOLOGIA";480409;"COLECOES";;
48;4;10;"BAZAR";"LIVROS E REVISTAS";"COLECOES";"CULINARIA";480410;"COLECOES";;
48;4;11;"BAZAR";"LIVROS E REVISTAS";"COLECOES";"TERAPIA ALTERNATIVA";480411;"COLECOES";;
48;4;12;"BAZAR";"LIVROS E REVISTAS";"COLECOES";"ARTE";480412;"COLECOES";;
48;4;13;"BAZAR";"LIVROS E REVISTAS";"COLECOES";"JURIDICO";480413;"COLECOES";;
48;4;14;"BAZAR";"LIVROS E REVISTAS";"COLECOES";"MUSICA";480414;"COLECOES";;
48;4;15;"BAZAR";"LIVROS E REVISTAS";"COLECOES";"INFANTIL";480415;"COLECOES";;
48;4;16;"BAZAR";"LIVROS E REVISTAS";"COLECOES";"SAUDE E ESPORTE";480416;"COLECOES";;
48;4;17;"BAZAR";"LIVROS E REVISTAS";"COLECOES";"TECNICO";480417;"COLECOES";;
48;4;18;"BAZAR";"LIVROS E REVISTAS";"COLECOES";"OUTROS";480418;"COLECOES";;
48;4;99;"BAZAR";"LIVROS E REVISTAS";"COLECOES";"A SEREM CLASSIFICADOS";480499;"COLECOES";;
48;5;0;"BAZAR";"LIVROS E REVISTAS";"CULTURA GERAL";;480500;"CULTURA GERAL";;
48;5;1;"BAZAR";"LIVROS E REVISTAS";"CULTURA GERAL";"REVISTA";480501;"CULTURA GERAL";;
48;5;2;"BAZAR";"LIVROS E REVISTAS";"CULTURA GERAL";"JORNAL";480502;"CULTURA GERAL";;
48;5;3;"BAZAR";"LIVROS E REVISTAS";"CULTURA GERAL";"NEGOCIOS E MARKETING";480503;"CULTURA GERAL";;
48;5;5;"BAZAR";"LIVROS E REVISTAS";"CULTURA GERAL";"ROMANCE";480505;"CULTURA GERAL";;
48;5;6;"BAZAR";"LIVROS E REVISTAS";"CULTURA GERAL";"BIOGRAFICO E HISTORIA";480506;"CULTURA GERAL";;
48;5;7;"BAZAR";"LIVROS E REVISTAS";"CULTURA GERAL";"ESOTERICO";480507;"CULTURA GERAL";;
48;5;8;"BAZAR";"LIVROS E REVISTAS";"CULTURA GERAL";"EDUCACAO";480508;"CULTURA GERAL";;
48;5;9;"BAZAR";"LIVROS E REVISTAS";"CULTURA GERAL";"FILOSOFIA E PSICOLOGIA";480509;"CULTURA GERAL";;
48;5;10;"BAZAR";"LIVROS E REVISTAS";"CULTURA GERAL";"CULINARIA";480510;"CULTURA GERAL";;
48;5;11;"BAZAR";"LIVROS E REVISTAS";"CULTURA GERAL";"TERAPIA ALTERNATIVA";480511;"CULTURA GERAL";;
48;5;12;"BAZAR";"LIVROS E REVISTAS";"CULTURA GERAL";"ARTE";480512;"CULTURA GERAL";;
48;5;13;"BAZAR";"LIVROS E REVISTAS";"CULTURA GERAL";"JURIDICO";480513;"CULTURA GERAL";;
48;5;14;"BAZAR";"LIVROS E REVISTAS";"CULTURA GERAL";"MUSICA";480514;"CULTURA GERAL";;
48;5;15;"BAZAR";"LIVROS E REVISTAS";"CULTURA GERAL";"INFANTIL";480515;"CULTURA GERAL";;
48;5;16;"BAZAR";"LIVROS E REVISTAS";"CULTURA GERAL";"SAUDE E ESPORTE";480516;"CULTURA GERAL";;
48;5;17;"BAZAR";"LIVROS E REVISTAS";"CULTURA GERAL";"TECNICO";480517;"CULTURA GERAL";;
48;5;18;"BAZAR";"LIVROS E REVISTAS";"CULTURA GERAL";"OUTROS";480518;"CULTURA GERAL";;
48;5;99;"BAZAR";"LIVROS E REVISTAS";"CULTURA GERAL";"A SEREM CLASSIFICADOS";480599;"CULTURA GERAL";;
48;6;0;"BAZAR";"LIVROS E REVISTAS";"IN-OUT";;480600;"IN-OUT";;
48;6;1;"BAZAR";"LIVROS E REVISTAS";"IN-OUT";"IN OUT";480601;"IN-OUT";;
48;6;2;"BAZAR";"LIVROS E REVISTAS";"IN-OUT";"AUTO AJUDA";480602;"IN-OUT";;
48;6;3;"BAZAR";"LIVROS E REVISTAS";"IN-OUT";"NEGOCIOS E MARKETING";480603;"IN-OUT";;
48;6;4;"BAZAR";"LIVROS E REVISTAS";"IN-OUT";"INFORMATICA";480604;"IN-OUT";;
48;6;5;"BAZAR";"LIVROS E REVISTAS";"IN-OUT";"ROMANCE";480605;"IN-OUT";;
48;6;6;"BAZAR";"LIVROS E REVISTAS";"IN-OUT";"BIOGRAFICO E HISTORIA";480606;"IN-OUT";;
48;6;7;"BAZAR";"LIVROS E REVISTAS";"IN-OUT";"ESOTERICO";480607;"IN-OUT";;
48;6;8;"BAZAR";"LIVROS E REVISTAS";"IN-OUT";"EDUCACAO";480608;"IN-OUT";;
48;6;9;"BAZAR";"LIVROS E REVISTAS";"IN-OUT";"FILOSOFIA E PSICOLOGIA";480609;"IN-OUT";;
48;6;10;"BAZAR";"LIVROS E REVISTAS";"IN-OUT";"CULINARIA";480610;"IN-OUT";;
48;6;11;"BAZAR";"LIVROS E REVISTAS";"IN-OUT";"TERAPIA ALTERNATIVA";480611;"IN-OUT";;
48;6;12;"BAZAR";"LIVROS E REVISTAS";"IN-OUT";"ARTE";480612;"IN-OUT";;
48;6;13;"BAZAR";"LIVROS E REVISTAS";"IN-OUT";"JURIDICO";480613;"IN-OUT";;
48;6;14;"BAZAR";"LIVROS E REVISTAS";"IN-OUT";"MUSICA";480614;"IN-OUT";;
48;6;15;"BAZAR";"LIVROS E REVISTAS";"IN-OUT";"INFANTIL";480615;"IN-OUT";;
48;6;16;"BAZAR";"LIVROS E REVISTAS";"IN-OUT";"SAUDE E ESPORTE";480616;"IN-OUT";;
48;6;17;"BAZAR";"LIVROS E REVISTAS";"IN-OUT";"TECNICO";480617;"IN-OUT";;
48;6;18;"BAZAR";"LIVROS E REVISTAS";"IN-OUT";"OUTROS";480618;"IN-OUT";;
48;6;99;"BAZAR";"LIVROS E REVISTAS";"IN-OUT";"A SEREM CLASSIFICADOS";480699;"IN-OUT";;
48;7;0;"BAZAR";"LIVROS E REVISTAS";"TITULOS INICIADOS C G";;480700;"TITULOS INICIADOS C G";;
48;7;1;"BAZAR";"LIVROS E REVISTAS";"TITULOS INICIADOS C G";"RELIGIOSO";480701;"TITULOS INICIADOS C G";;
48;7;2;"BAZAR";"LIVROS E REVISTAS";"TITULOS INICIADOS C G";"AUTO AJUDA";480702;"TITULOS INICIADOS C G";;
48;7;3;"BAZAR";"LIVROS E REVISTAS";"TITULOS INICIADOS C G";"NEGOCIOS E MARKETING";480703;"TITULOS INICIADOS C G";;
48;7;4;"BAZAR";"LIVROS E REVISTAS";"TITULOS INICIADOS C G";"INFORMATICA";480704;"TITULOS INICIADOS C G";;
48;7;5;"BAZAR";"LIVROS E REVISTAS";"TITULOS INICIADOS C G";"ROMANCE";480705;"TITULOS INICIADOS C G";;
48;7;6;"BAZAR";"LIVROS E REVISTAS";"TITULOS INICIADOS C G";"BIOGRAFICO E HISTORIA";480706;"TITULOS INICIADOS C G";;
48;7;7;"BAZAR";"LIVROS E REVISTAS";"TITULOS INICIADOS C G";"EXOTERICO";480707;"TITULOS INICIADOS C G";;
48;7;8;"BAZAR";"LIVROS E REVISTAS";"TITULOS INICIADOS C G";"EDUCACAO";480708;"TITULOS INICIADOS C G";;
48;7;9;"BAZAR";"LIVROS E REVISTAS";"TITULOS INICIADOS C G";"FILOSOFIA E PSICOLOGIA";480709;"TITULOS INICIADOS C G";;
48;7;10;"BAZAR";"LIVROS E REVISTAS";"TITULOS INICIADOS C G";"CULINARIA";480710;"TITULOS INICIADOS C G";;
48;7;11;"BAZAR";"LIVROS E REVISTAS";"TITULOS INICIADOS C G";"TERAPIA ALTERNATIVA";480711;"TITULOS INICIADOS C G";;
48;7;12;"BAZAR";"LIVROS E REVISTAS";"TITULOS INICIADOS C G";"ARTE";480712;"TITULOS INICIADOS C G";;
48;7;13;"BAZAR";"LIVROS E REVISTAS";"TITULOS INICIADOS C G";"JURIDICO";480713;"TITULOS INICIADOS C G";;
48;7;14;"BAZAR";"LIVROS E REVISTAS";"TITULOS INICIADOS C G";"MUSICA";480714;"TITULOS INICIADOS C G";;
48;7;15;"BAZAR";"LIVROS E REVISTAS";"TITULOS INICIADOS C G";"INFANTIL";480715;"TITULOS INICIADOS C G";;
48;7;16;"BAZAR";"LIVROS E REVISTAS";"TITULOS INICIADOS C G";"SAUDE E ESPORTE";480716;"TITULOS INICIADOS C G";;
48;7;17;"BAZAR";"LIVROS E REVISTAS";"TITULOS INICIADOS C G";"TECNICO";480717;"TITULOS INICIADOS C G";;
48;7;18;"BAZAR";"LIVROS E REVISTAS";"TITULOS INICIADOS C G";"OUTROS";480718;"TITULOS INICIADOS C G";;
48;7;99;"BAZAR";"LIVROS E REVISTAS";"TITULOS INICIADOS C G";"A SEREM CLASSIFICADOS";480799;"TITULOS INICIADOS C G";;
48;8;0;"BAZAR";"LIVROS E REVISTAS";"TITULOS INICIADOS C H";;480800;"TITULOS INICIADOS C H";;
48;8;1;"BAZAR";"LIVROS E REVISTAS";"TITULOS INICIADOS C H";"RELIGIOSO";480801;"TITULOS INICIADOS C H";;
48;8;2;"BAZAR";"LIVROS E REVISTAS";"TITULOS INICIADOS C H";"AUTO AJUDA";480802;"TITULOS INICIADOS C H";;
48;8;3;"BAZAR";"LIVROS E REVISTAS";"TITULOS INICIADOS C H";"NEGOCIOS E MARKETING";480803;"TITULOS INICIADOS C H";;
48;8;4;"BAZAR";"LIVROS E REVISTAS";"TITULOS INICIADOS C H";"INFORMATICA";480804;"TITULOS INICIADOS C H";;
48;8;5;"BAZAR";"LIVROS E REVISTAS";"TITULOS INICIADOS C H";"ROMANCE";480805;"TITULOS INICIADOS C H";;
48;8;6;"BAZAR";"LIVROS E REVISTAS";"TITULOS INICIADOS C H";"BIOGRAFICO E HISTORIA";480806;"TITULOS INICIADOS C H";;
48;8;7;"BAZAR";"LIVROS E REVISTAS";"TITULOS INICIADOS C H";"ESOTERICO";480807;"TITULOS INICIADOS C H";;
48;8;8;"BAZAR";"LIVROS E REVISTAS";"TITULOS INICIADOS C H";"EDUCACAO";480808;"TITULOS INICIADOS C H";;
48;8;9;"BAZAR";"LIVROS E REVISTAS";"TITULOS INICIADOS C H";"FILOSOFIA E PSICOLOGIA";480809;"TITULOS INICIADOS C H";;
48;8;10;"BAZAR";"LIVROS E REVISTAS";"TITULOS INICIADOS C H";"CULINARIA";480810;"TITULOS INICIADOS C H";;
48;8;11;"BAZAR";"LIVROS E REVISTAS";"TITULOS INICIADOS C H";"TERAPIA ALTERNATIVA";480811;"TITULOS INICIADOS C H";;
48;8;12;"BAZAR";"LIVROS E REVISTAS";"TITULOS INICIADOS C H";"ARTE";480812;"TITULOS INICIADOS C H";;
48;8;13;"BAZAR";"LIVROS E REVISTAS";"TITULOS INICIADOS C H";"JURIDICO";480813;"TITULOS INICIADOS C H";;
48;8;14;"BAZAR";"LIVROS E REVISTAS";"TITULOS INICIADOS C H";"MUSICA";480814;"TITULOS INICIADOS C H";;
48;8;15;"BAZAR";"LIVROS E REVISTAS";"TITULOS INICIADOS C H";"INFANTIL";480815;"TITULOS INICIADOS C H";;
48;8;16;"BAZAR";"LIVROS E REVISTAS";"TITULOS INICIADOS C H";"SAUDE E ESPORTE";480816;"TITULOS INICIADOS C H";;
48;8;17;"BAZAR";"LIVROS E REVISTAS";"TITULOS INICIADOS C H";"TECNICO";480817;"TITULOS INICIADOS C H";;
48;8;18;"BAZAR";"LIVROS E REVISTAS";"TITULOS INICIADOS C H";"OUTROS";480818;"TITULOS INICIADOS C H";;
48;8;99;"BAZAR";"LIVROS E REVISTAS";"TITULOS INICIADOS C H";"A SEREM CLASSIFICADOS";480899;"TITULOS INICIADOS C H";;
48;9;0;"BAZAR";"LIVROS E REVISTAS";"TITULOS INICIADOS C I";;480900;"TITULOS INICIADOS C I";;
48;9;1;"BAZAR";"LIVROS E REVISTAS";"TITULOS INICIADOS C I";"RELIGIOSO";480901;"TITULOS INICIADOS C I";;
48;9;2;"BAZAR";"LIVROS E REVISTAS";"TITULOS INICIADOS C I";"AUTO AJUDA";480902;"TITULOS INICIADOS C I";;
48;9;3;"BAZAR";"LIVROS E REVISTAS";"TITULOS INICIADOS C I";"NEGOCIOS E MARKETING";480903;"TITULOS INICIADOS C I";;
48;9;4;"BAZAR";"LIVROS E REVISTAS";"TITULOS INICIADOS C I";"INFORMATICA";480904;"TITULOS INICIADOS C I";;
48;9;5;"BAZAR";"LIVROS E REVISTAS";"TITULOS INICIADOS C I";"ROMANCE";480905;"TITULOS INICIADOS C I";;
48;9;6;"BAZAR";"LIVROS E REVISTAS";"TITULOS INICIADOS C I";"BIOGRAFICO E HISTORIA";480906;"TITULOS INICIADOS C I";;
48;9;7;"BAZAR";"LIVROS E REVISTAS";"TITULOS INICIADOS C I";"ESOTERICO";480907;"TITULOS INICIADOS C I";;
48;9;8;"BAZAR";"LIVROS E REVISTAS";"TITULOS INICIADOS C I";"EDUCACAO";480908;"TITULOS INICIADOS C I";;
48;9;9;"BAZAR";"LIVROS E REVISTAS";"TITULOS INICIADOS C I";"FILOSOFIA";480909;"TITULOS INICIADOS C I";;
48;9;10;"BAZAR";"LIVROS E REVISTAS";"TITULOS INICIADOS C I";"CULINARIA";480910;"TITULOS INICIADOS C I";;
48;9;11;"BAZAR";"LIVROS E REVISTAS";"TITULOS INICIADOS C I";"TERAPIA ALTERNATIVA";480911;"TITULOS INICIADOS C I";;
48;9;12;"BAZAR";"LIVROS E REVISTAS";"TITULOS INICIADOS C I";"ARTE";480912;"TITULOS INICIADOS C I";;
48;9;13;"BAZAR";"LIVROS E REVISTAS";"TITULOS INICIADOS C I";"JURIDICO";480913;"TITULOS INICIADOS C I";;
48;9;14;"BAZAR";"LIVROS E REVISTAS";"TITULOS INICIADOS C I";"MUSICA";480914;"TITULOS INICIADOS C I";;
48;9;15;"BAZAR";"LIVROS E REVISTAS";"TITULOS INICIADOS C I";"INFANTIL";480915;"TITULOS INICIADOS C I";;
48;9;16;"BAZAR";"LIVROS E REVISTAS";"TITULOS INICIADOS C I";"SAUDE E ESPORTE";480916;"TITULOS INICIADOS C I";;
48;9;17;"BAZAR";"LIVROS E REVISTAS";"TITULOS INICIADOS C I";"TECNICO";480917;"TITULOS INICIADOS C I";;
48;9;18;"BAZAR";"LIVROS E REVISTAS";"TITULOS INICIADOS C I";"OUTROS";480918;"TITULOS INICIADOS C I";;
48;9;99;"BAZAR";"LIVROS E REVISTAS";"TITULOS INICIADOS C I";"A SEREM CLASSIFICADOS";480999;"TITULOS INICIADOS C I";;
48;10;0;"BAZAR";"LIVROS E REVISTAS";"TITULOS INICIADOS C J";;481000;"TITULOS INICIADOS C J";;
48;10;1;"BAZAR";"LIVROS E REVISTAS";"TITULOS INICIADOS C J";"RELIGIOSO";481001;"TITULOS INICIADOS C J";;
48;10;2;"BAZAR";"LIVROS E REVISTAS";"TITULOS INICIADOS C J";"AUTO AJUDA";481002;"TITULOS INICIADOS C J";;
48;10;3;"BAZAR";"LIVROS E REVISTAS";"TITULOS INICIADOS C J";"NEGOCIOS E MARKETING";481003;"TITULOS INICIADOS C J";;
48;10;4;"BAZAR";"LIVROS E REVISTAS";"TITULOS INICIADOS C J";"INFORMATICA";481004;"TITULOS INICIADOS C J";;
48;10;5;"BAZAR";"LIVROS E REVISTAS";"TITULOS INICIADOS C J";"ROMANCE";481005;"TITULOS INICIADOS C J";;
48;10;6;"BAZAR";"LIVROS E REVISTAS";"TITULOS INICIADOS C J";"BIOGRAFICO E HISTORIA";481006;"TITULOS INICIADOS C J";;
48;10;7;"BAZAR";"LIVROS E REVISTAS";"TITULOS INICIADOS C J";"ESOTERICO";481007;"TITULOS INICIADOS C J";;
48;10;8;"BAZAR";"LIVROS E REVISTAS";"TITULOS INICIADOS C J";"EDUCACAO";481008;"TITULOS INICIADOS C J";;
48;10;9;"BAZAR";"LIVROS E REVISTAS";"TITULOS INICIADOS C J";"FILOSOFIA E PSICOLOGIA";481009;"TITULOS INICIADOS C J";;
48;10;10;"BAZAR";"LIVROS E REVISTAS";"TITULOS INICIADOS C J";"CULINARIA";481010;"TITULOS INICIADOS C J";;
48;10;11;"BAZAR";"LIVROS E REVISTAS";"TITULOS INICIADOS C J";"TERAPIA ALTERNATIVA";481011;"TITULOS INICIADOS C J";;
48;10;12;"BAZAR";"LIVROS E REVISTAS";"TITULOS INICIADOS C J";"ARTE";481012;"TITULOS INICIADOS C J";;
48;10;13;"BAZAR";"LIVROS E REVISTAS";"TITULOS INICIADOS C J";"JURIDICO";481013;"TITULOS INICIADOS C J";;
48;10;14;"BAZAR";"LIVROS E REVISTAS";"TITULOS INICIADOS C J";"MUSICA";481014;"TITULOS INICIADOS C J";;
48;10;15;"BAZAR";"LIVROS E REVISTAS";"TITULOS INICIADOS C J";"INFANTIL";481015;"TITULOS INICIADOS C J";;
48;10;16;"BAZAR";"LIVROS E REVISTAS";"TITULOS INICIADOS C J";"SAUDE E ESPORTE";481016;"TITULOS INICIADOS C J";;
48;10;17;"BAZAR";"LIVROS E REVISTAS";"TITULOS INICIADOS C J";"TECNICO";481017;"TITULOS INICIADOS C J";;
48;10;18;"BAZAR";"LIVROS E REVISTAS";"TITULOS INICIADOS C J";"OUTROS";481018;"TITULOS INICIADOS C J";;
48;10;99;"BAZAR";"LIVROS E REVISTAS";"TITULOS INICIADOS C J";"A SEREM CLASSIFICADOS";481099;"TITULOS INICIADOS C J";;
48;11;0;"BAZAR";"LIVROS E REVISTAS";"TITULOS INICIADOS C K";;481100;"TITULOS INICIADOS C K";;
48;11;1;"BAZAR";"LIVROS E REVISTAS";"TITULOS INICIADOS C K";"RELIGIOSO";481101;"TITULOS INICIADOS C K";;
48;11;2;"BAZAR";"LIVROS E REVISTAS";"TITULOS INICIADOS C K";"AUTO AJUDA";481102;"TITULOS INICIADOS C K";;
48;11;3;"BAZAR";"LIVROS E REVISTAS";"TITULOS INICIADOS C K";"NEGOCIOS E MARKETING";481103;"TITULOS INICIADOS C K";;
48;11;4;"BAZAR";"LIVROS E REVISTAS";"TITULOS INICIADOS C K";"INFORMATICA";481104;"TITULOS INICIADOS C K";;
48;11;5;"BAZAR";"LIVROS E REVISTAS";"TITULOS INICIADOS C K";"ROMANCE";481105;"TITULOS INICIADOS C K";;
48;11;6;"BAZAR";"LIVROS E REVISTAS";"TITULOS INICIADOS C K";"BIOGRAFICO E HISTORIA";481106;"TITULOS INICIADOS C K";;
48;11;7;"BAZAR";"LIVROS E REVISTAS";"TITULOS INICIADOS C K";"ESOTERICO";481107;"TITULOS INICIADOS C K";;
48;11;8;"BAZAR";"LIVROS E REVISTAS";"TITULOS INICIADOS C K";"EDUCACAO";481108;"TITULOS INICIADOS C K";;
48;11;9;"BAZAR";"LIVROS E REVISTAS";"TITULOS INICIADOS C K";"FILOSOFIA E PSICOLOGIA";481109;"TITULOS INICIADOS C K";;
48;11;10;"BAZAR";"LIVROS E REVISTAS";"TITULOS INICIADOS C K";"CULINARIA";481110;"TITULOS INICIADOS C K";;
48;11;11;"BAZAR";"LIVROS E REVISTAS";"TITULOS INICIADOS C K";"TERAPIA ALTERNATIVA";481111;"TITULOS INICIADOS C K";;
48;11;12;"BAZAR";"LIVROS E REVISTAS";"TITULOS INICIADOS C K";"ARTE";481112;"TITULOS INICIADOS C K";;
48;11;13;"BAZAR";"LIVROS E REVISTAS";"TITULOS INICIADOS C K";"JURIDICO";481113;"TITULOS INICIADOS C K";;
48;11;14;"BAZAR";"LIVROS E REVISTAS";"TITULOS INICIADOS C K";"MUSICA";481114;"TITULOS INICIADOS C K";;
48;11;15;"BAZAR";"LIVROS E REVISTAS";"TITULOS INICIADOS C K";"INFANTIL";481115;"TITULOS INICIADOS C K";;
48;11;16;"BAZAR";"LIVROS E REVISTAS";"TITULOS INICIADOS C K";"SAUDE E ESPORTE";481116;"TITULOS INICIADOS C K";;
